,ticker,ticker_,country,id,isin,meetingDate,meetingId,meetingType
65392,ATRLJ.B,,Sweden,542647,SE0024320832,2021-03-25 00:00:00,1504584,Annual
65393,ATRLJ.B,,Sweden,542647,SE0024320832,2020-03-25 00:00:00,1396582,Annual
65394,ATRLJ.B,,Sweden,542647,SE0024320832,2019-03-27 00:00:00,1276993,Annual
65395,ATRLJ.B,,Sweden,542647,SE0024320832,2018-03-28 00:00:00,1180170,Annual
65396,ATRLJ.B,,Sweden,542647,SE0024320832,2017-04-05 00:00:00,1109344,Annual
65397,ATRLJ.B,,Sweden,542647,SE0024320832,2016-04-06 00:00:00,1023761,Annual
65398,ATRLJ.B,,Sweden,542647,SE0024320832,2015-04-21 00:00:00,938459,Annual
65399,ATRLJ.B,,Sweden,542647,SE0024320832,2014-04-07 00:00:00,857290,Annual
65519,AURI.B,,Denmark,503146,DK0010233816,2015-11-23 00:00:00,1011729,Special
65520,AURI.B,,Denmark,503146,DK0010233816,2015-04-30 00:00:00,943621,Annual
65521,AURI.B,,Denmark,503146,DK0010233816,2014-10-07 00:00:00,919036,Special
65522,AURI.B,,Denmark,503146,DK0010233816,2014-04-02 00:00:00,831213,Annual
65523,AURI.B,,Denmark,503146,DK0010233816,2013-04-16 00:00:00,769630,Annual
65701,AVNT,,United States,523870,US05368V1061,2025-05-14 00:00:00,1946159,Annual
65702,AVNT,,United States,523870,US05368V1061,2024-05-16 00:00:00,1840191,Annual
65703,AVNT,,United States,523870,US05368V1061,2023-05-11 00:00:00,1736190,Annual
65704,AVNT,,United States,523870,US05368V1061,2022-05-12 00:00:00,1627928,Annual
65705,AVNT,,United States,523870,US05368V1061,2021-05-13 00:00:00,1524590,Annual
65706,AVNT,,United States,523870,US05368V1061,2020-05-14 00:00:00,1414163,Annual
65707,AVNT,,United States,523870,US05368V1061,2019-05-16 00:00:00,1315004,Annual
65708,AVNT,,United States,523870,US05368V1061,2018-05-17 00:00:00,1219193,Annual
65709,AVNT,,United States,523870,US05368V1061,2017-05-11 00:00:00,1132128,Annual
65710,AVNT,,United States,523870,US05368V1061,2016-05-12 00:00:00,1047689,Annual
65711,AVNT,,United States,523870,US05368V1061,2015-05-14 00:00:00,957914,Annual
65712,AVNT,,United States,523870,US05368V1061,2014-05-15 00:00:00,871459,Annual
65713,AVNT,,United States,523870,US05368V1061,2013-05-15 00:00:00,787330,Annual
65866,AWA,,South Africa,608717,ZAE000203105,2019-08-22 00:00:00,1353944,Court
66072,AXTELCPO,,Mexico,554831,MX01AX040009,2022-03-07 00:00:00,1607895,Extraordinary Shareholders
66073,AXTELCPO,,Mexico,554831,MX01AX040009,2022-03-07 00:00:00,1607894,Annual
66074,AXTELCPO,,Mexico,554831,MX01AX040009,2013-01-25 00:00:00,766484,Special
66823,BAVA,,Denmark,525189,DK0015998017,2025-04-09 00:00:00,1925223,Annual
66824,BAVA,,Denmark,525189,DK0015998017,2024-04-16 00:00:00,1833025,Annual
66825,BAVA,,Denmark,525189,DK0015998017,2023-03-30 00:00:00,1718158,Annual
66826,BAVA,,Denmark,525189,DK0015998017,2022-04-05 00:00:00,1620093,Annual
66827,BAVA,,Denmark,525189,DK0015998017,2021-04-20 00:00:00,1523487,Annual
66828,BAVA,,Denmark,525189,DK0015998017,2020-06-12 00:00:00,1440109,Annual
66829,BAVA,,Denmark,525189,DK0015998017,2019-11-27 00:00:00,1373909,Special
66830,BAVA,,Denmark,525189,DK0015998017,2019-04-24 00:00:00,1286825,Annual
66831,BAVA,,Denmark,525189,DK0015998017,2018-04-17 00:00:00,1195878,Annual
66832,BAVA,,Denmark,525189,DK0015998017,2017-04-25 00:00:00,1111973,Annual
66833,BAVA,,Denmark,525189,DK0015998017,2016-04-20 00:00:00,1023731,Annual
66834,BAVA,,Denmark,525189,DK0015998017,2015-04-23 00:00:00,937294,Annual
66835,BAVA,,Denmark,525189,DK0015998017,2014-04-24 00:00:00,850876,Annual
66836,BAVA,,Denmark,525189,DK0015998017,2013-04-17 00:00:00,769637,Annual
67286,BBX,,United States,12769,US05540P1003,2015-05-19 00:00:00,971274,Annual
67734,BEAV,,United States,13976,US0733021010,2017-03-09 00:00:00,1112008,Special
67735,BEAV,,United States,13976,US0733021010,2016-07-28 00:00:00,1060721,Annual
67736,BEAV,,United States,13976,US0733021010,2015-07-30 00:00:00,974397,Annual
67737,BEAV,,United States,13976,US0733021010,2014-09-10 00:00:00,911388,Annual
67738,BEAV,,United States,13976,US0733021010,2013-07-24 00:00:00,800422,Annual
68732,BIOX,,Greece,527868,GRS085101004,2013-11-12 00:00:00,832299,Special
68733,BIOX,,Greece,527868,GRS085101004,2013-06-26 00:00:00,814439,Special
68734,BIOX,,Greece,527868,GRS085101004,2013-06-14 00:00:00,808078,Annual
71660,CARL.B,,Denmark,510381,DK0010181759,2026-03-16 00:00:00,2038398,Annual
71661,CARL.B,,Denmark,510381,DK0010181759,2025-03-17 00:00:00,1924822,Annual
71662,CARL.B,,Denmark,510381,DK0010181759,2024-03-11 00:00:00,1821109,Annual
71663,CARL.B,,Denmark,510381,DK0010181759,2023-03-13 00:00:00,1714287,Annual
71664,CARL.B,,Denmark,510381,DK0010181759,2022-03-14 00:00:00,1606775,Annual
71665,CARL.B,,Denmark,510381,DK0010181759,2021-03-15 00:00:00,1503691,Annual
71666,CARL.B,,Denmark,510381,DK0010181759,2020-03-16 00:00:00,1384730,Annual
71667,CARL.B,,Denmark,510381,DK0010181759,2019-03-13 00:00:00,1286822,Annual
71668,CARL.B,,Denmark,510381,DK0010181759,2018-03-14 00:00:00,1195868,Annual
71669,CARL.B,,Denmark,510381,DK0010181759,2017-03-30 00:00:00,1110587,Annual
71670,CARL.B,,Denmark,510381,DK0010181759,2016-03-17 00:00:00,1023733,Annual
71671,CARL.B,,Denmark,510381,DK0010181759,2015-03-26 00:00:00,943290,Annual
71672,CARL.B,,Denmark,510381,DK0010181759,2014-03-20 00:00:00,846574,Annual
71673,CARL.B,,Denmark,510381,DK0010181759,2013-03-21 00:00:00,765562,Annual
72821,CFR,,United States,38775,US2298991090,2025-04-30 00:00:00,1943597,Annual
72822,CFR,,United States,38775,US2298991090,2024-04-24 00:00:00,1831749,Annual
72823,CFR,,United States,38775,US2298991090,2023-04-26 00:00:00,1727181,Annual
72824,CFR,,United States,38775,US2298991090,2022-04-27 00:00:00,1622021,Annual
72825,CFR,,United States,38775,US2298991090,2021-04-28 00:00:00,1517544,Annual
72826,CFR,,United States,38775,US2298991090,2020-04-29 00:00:00,1409831,Annual
72827,CFR,,United States,38775,US2298991090,2019-04-24 00:00:00,1310322,Annual
72828,CFR,,United States,38775,US2298991090,2018-04-25 00:00:00,1214178,Annual
72829,CFR,,United States,38775,US2298991090,2017-04-27 00:00:00,1124904,Annual
72830,CFR,,United States,38775,US2298991090,2016-04-28 00:00:00,1044571,Annual
72831,CFR,,United States,38775,US2298991090,2015-04-30 00:00:00,955585,Annual
72832,CFR,,United States,38775,US2298991090,2014-04-24 00:00:00,865175,Annual
72833,CFR,,United States,38775,US2298991090,2013-04-25 00:00:00,783031,Annual
73044,CHEMM,,Denmark,572953,DK0060055861,2025-10-09 00:00:00,1926229,Annual
73045,CHEMM,,Denmark,572953,DK0060055861,2024-10-10 00:00:00,1792190,Annual
73046,CHEMM,,Denmark,572953,DK0060055861,2023-10-12 00:00:00,1716927,Annual
73047,CHEMM,,Denmark,572953,DK0060055861,2022-10-13 00:00:00,1686039,Annual
73048,CHEMM,,Denmark,572953,DK0060055861,2021-10-14 00:00:00,1579937,Annual
73087,CHI,,Chile,502130,CLP0939W1081,2026-03-26 00:00:00,2037620,Annual
73088,CHI,,Chile,502130,CLP0939W1081,2025-11-10 00:00:00,2008732,Extraordinary Shareholders
73089,CHI,,Chile,502130,CLP0939W1081,2025-03-27 00:00:00,1926874,Annual
73090,CHI,,Chile,502130,CLP0939W1081,2024-03-28 00:00:00,1818173,Annual
73091,CHI,,Chile,502130,CLP0939W1081,2023-03-23 00:00:00,1720964,Annual
73092,CHI,,Chile,502130,CLP0939W1081,2023-03-23 00:00:00,1711905,Annual
73093,CHI,,Chile,502130,CLP0939W1081,2022-03-17 00:00:00,1604430,Annual
73094,CHI,,Chile,502130,CLP0939W1081,2021-03-25 00:00:00,1500193,Annual
73095,CHI,,Chile,502130,CLP0939W1081,2020-03-26 00:00:00,1392030,Annual
73096,CHI,,Chile,502130,CLP0939W1081,2019-03-28 00:00:00,1292347,Annual
73097,CHI,,Chile,502130,CLP0939W1081,2018-03-22 00:00:00,1197619,Special
73098,CHI,,Chile,502130,CLP0939W1081,2018-03-22 00:00:00,1197618,Annual
73099,CHI,,Chile,502130,CLP0939W1081,2017-03-23 00:00:00,1110886,Special
73100,CHI,,Chile,502130,CLP0939W1081,2017-03-23 00:00:00,1110884,Annual
73101,CHI,,Chile,502130,CLP0939W1081,2016-03-24 00:00:00,1025183,Special
73102,CHI,,Chile,502130,CLP0939W1081,2016-03-24 00:00:00,1025182,Annual
73103,CHI,,Chile,502130,CLP0939W1081,2015-03-26 00:00:00,939969,Annual
73104,CHI,,Chile,502130,CLP0939W1081,2015-03-26 00:00:00,939968,Special
73105,CHI,,Chile,502130,CLP0939W1081,2014-03-27 00:00:00,850150,Special
73106,CHI,,Chile,502130,CLP0939W1081,2014-03-27 00:00:00,849792,Annual
73107,CHI,,Chile,502130,CLP0939W1081,2013-03-21 00:00:00,768515,Special
73108,CHI,,Chile,502130,CLP0939W1081,2013-03-21 00:00:00,768501,Annual
73109,CHILE,,Chile,502130,CLP0939W1081,2026-03-26 00:00:00,2037620,Annual
73110,CHILE,,Chile,502130,CLP0939W1081,2025-11-10 00:00:00,2008732,Extraordinary Shareholders
73111,CHILE,,Chile,502130,CLP0939W1081,2025-03-27 00:00:00,1926874,Annual
73112,CHILE,,Chile,502130,CLP0939W1081,2024-03-28 00:00:00,1818173,Annual
73113,CHILE,,Chile,502130,CLP0939W1081,2023-03-23 00:00:00,1720964,Annual
73114,CHILE,,Chile,502130,CLP0939W1081,2023-03-23 00:00:00,1711905,Annual
73115,CHILE,,Chile,502130,CLP0939W1081,2022-03-17 00:00:00,1604430,Annual
73116,CHILE,,Chile,502130,CLP0939W1081,2021-03-25 00:00:00,1500193,Annual
73117,CHILE,,Chile,502130,CLP0939W1081,2020-03-26 00:00:00,1392030,Annual
73118,CHILE,,Chile,502130,CLP0939W1081,2019-03-28 00:00:00,1292347,Annual
73119,CHILE,,Chile,502130,CLP0939W1081,2018-03-22 00:00:00,1197619,Special
73120,CHILE,,Chile,502130,CLP0939W1081,2018-03-22 00:00:00,1197618,Annual
73121,CHILE,,Chile,502130,CLP0939W1081,2017-03-23 00:00:00,1110886,Special
73122,CHILE,,Chile,502130,CLP0939W1081,2017-03-23 00:00:00,1110884,Annual
73123,CHILE,,Chile,502130,CLP0939W1081,2016-03-24 00:00:00,1025183,Special
73124,CHILE,,Chile,502130,CLP0939W1081,2016-03-24 00:00:00,1025182,Annual
73125,CHILE,,Chile,502130,CLP0939W1081,2015-03-26 00:00:00,939969,Annual
73126,CHILE,,Chile,502130,CLP0939W1081,2015-03-26 00:00:00,939968,Special
73127,CHILE,,Chile,502130,CLP0939W1081,2014-03-27 00:00:00,850150,Special
73128,CHILE,,Chile,502130,CLP0939W1081,2014-03-27 00:00:00,849792,Annual
73129,CHILE,,Chile,502130,CLP0939W1081,2013-03-21 00:00:00,768515,Special
73130,CHILE,,Chile,502130,CLP0939W1081,2013-03-21 00:00:00,768501,Annual
74394,CNVR,,United States,523488,US21249J1051,2014-12-09 00:00:00,928068,Special
74395,CNVR,,United States,523488,US21249J1051,2014-05-06 00:00:00,869015,Annual
74396,CNVR,,United States,523488,US21249J1051,2013-05-07 00:00:00,786079,Annual
74695,COLO.B,,Denmark,503174,DK0060448595,2025-12-04 00:00:00,1924590,Annual
74696,COLO.B,,Denmark,503174,DK0060448595,2024-12-05 00:00:00,1910497,Annual
74697,COLO.B,,Denmark,503174,DK0060448595,2023-12-07 00:00:00,1804341,Annual
74698,COLO.B,,Denmark,503174,DK0060448595,2022-12-01 00:00:00,1690319,Annual
74699,COLO.B,,Denmark,503174,DK0060448595,2021-12-02 00:00:00,1590133,Annual
74700,COLO.B,,Denmark,503174,DK0060448595,2020-12-03 00:00:00,1384733,Annual
74701,COLO.B,,Denmark,503174,DK0060448595,2019-12-05 00:00:00,1362349,Annual
74702,COLO.B,,Denmark,503174,DK0060448595,2018-12-05 00:00:00,1175791,Annual
74703,COLO.B,,Denmark,503174,DK0060448595,2017-12-07 00:00:00,1110847,Annual
74704,COLO.B,,Denmark,503174,DK0060448595,2016-12-05 00:00:00,1023816,Annual
74705,COLO.B,,Denmark,503174,DK0060448595,2015-12-09 00:00:00,936191,Annual
74706,COLO.B,,Denmark,503174,DK0060448595,2014-12-04 00:00:00,846578,Annual
74707,COLO.B,,Denmark,503174,DK0060448595,2013-12-05 00:00:00,765535,Annual
76961,DAE,,Switzerland,503251,CH0030486770,2026-03-17 00:00:00,2035117,Annual
76984,DAN,,Denmark,42010,DK0010274414,2026-03-26 00:00:00,2039856,Annual
76985,DAN,,Denmark,42010,DK0010274414,2025-03-20 00:00:00,1924581,Annual
76986,DAN,,Denmark,42010,DK0010274414,2024-03-21 00:00:00,1778261,Annual
76987,DAN,,Denmark,42010,DK0010274414,2023-03-16 00:00:00,1715990,Annual
76988,DAN,,Denmark,42010,DK0010274414,2022-03-17 00:00:00,1609118,Annual
76989,DAN,,Denmark,42010,DK0010274414,2021-03-16 00:00:00,1505100,Annual
76990,DAN,,Denmark,42010,DK0010274414,2020-06-09 00:00:00,1384726,Annual
76991,DAN,,Denmark,42010,DK0010274414,2018-12-07 00:00:00,1281112,Special
76992,DAN,,Denmark,42010,DK0010274414,2019-03-18 00:00:00,1279143,Annual
76993,DAN,,Denmark,42010,DK0010274414,2018-03-15 00:00:00,1175790,Annual
76994,DAN,,Denmark,42010,DK0010274414,2017-03-16 00:00:00,1080070,Annual
76995,DAN,,Denmark,42010,DK0010274414,2016-03-17 00:00:00,996767,Annual
76996,DAN,,Denmark,42010,DK0010274414,2015-03-18 00:00:00,936163,Annual
76997,DAN,,Denmark,42010,DK0010274414,2014-03-18 00:00:00,821965,Annual
76998,DAN,,Denmark,42010,DK0010274414,2013-03-18 00:00:00,729963,Annual
77031,DANSKE,,Denmark,42010,DK0010274414,2026-03-26 00:00:00,2039856,Annual
77032,DANSKE,,Denmark,42010,DK0010274414,2025-03-20 00:00:00,1924581,Annual
77033,DANSKE,,Denmark,42010,DK0010274414,2024-03-21 00:00:00,1778261,Annual
77034,DANSKE,,Denmark,42010,DK0010274414,2023-03-16 00:00:00,1715990,Annual
77035,DANSKE,,Denmark,42010,DK0010274414,2022-03-17 00:00:00,1609118,Annual
77036,DANSKE,,Denmark,42010,DK0010274414,2021-03-16 00:00:00,1505100,Annual
77037,DANSKE,,Denmark,42010,DK0010274414,2020-06-09 00:00:00,1384726,Annual
77038,DANSKE,,Denmark,42010,DK0010274414,2018-12-07 00:00:00,1281112,Special
77039,DANSKE,,Denmark,42010,DK0010274414,2019-03-18 00:00:00,1279143,Annual
77040,DANSKE,,Denmark,42010,DK0010274414,2018-03-15 00:00:00,1175790,Annual
77041,DANSKE,,Denmark,42010,DK0010274414,2017-03-16 00:00:00,1080070,Annual
77042,DANSKE,,Denmark,42010,DK0010274414,2016-03-17 00:00:00,996767,Annual
77043,DANSKE,,Denmark,42010,DK0010274414,2015-03-18 00:00:00,936163,Annual
77044,DANSKE,,Denmark,42010,DK0010274414,2014-03-18 00:00:00,821965,Annual
77045,DANSKE,,Denmark,42010,DK0010274414,2013-03-18 00:00:00,729963,Annual
77485,DEMANT,,Denmark,504826,DK0060738599,2026-03-05 00:00:00,2038155,Annual
77486,DEMANT,,Denmark,504826,DK0060738599,2025-03-06 00:00:00,1925177,Annual
77487,DEMANT,,Denmark,504826,DK0060738599,2024-03-06 00:00:00,1820352,Annual
77488,DEMANT,,Denmark,504826,DK0060738599,2023-03-08 00:00:00,1703893,Annual
77489,DEMANT,,Denmark,504826,DK0060738599,2022-03-10 00:00:00,1605898,Annual
77490,DEMANT,,Denmark,504826,DK0060738599,2021-03-05 00:00:00,1502535,Annual
77491,DEMANT,,Denmark,504826,DK0060738599,2020-03-10 00:00:00,1384736,Annual
77492,DEMANT,,Denmark,504826,DK0060738599,2019-03-19 00:00:00,1282072,Annual
77493,DEMANT,,Denmark,504826,DK0060738599,2018-03-22 00:00:00,1191458,Annual
77494,DEMANT,,Denmark,504826,DK0060738599,2017-03-27 00:00:00,1110883,Annual
77495,DEMANT,,Denmark,504826,DK0060738599,2016-04-07 00:00:00,1032783,Annual
77496,DEMANT,,Denmark,504826,DK0060738599,2015-04-09 00:00:00,937022,Annual
77497,DEMANT,,Denmark,504826,DK0060738599,2014-04-09 00:00:00,844464,Annual
77498,DEMANT,,Denmark,504826,DK0060738599,2013-04-09 00:00:00,763388,Annual
77561,DFDS,,Denmark,510021,DK0060655629,2025-03-24 00:00:00,1929957,Annual
77562,DFDS,,Denmark,510021,DK0060655629,2024-03-15 00:00:00,1824132,Annual
77563,DFDS,,Denmark,510021,DK0060655629,2023-03-22 00:00:00,1718652,Annual
77564,DFDS,,Denmark,510021,DK0060655629,2022-03-23 00:00:00,1611643,Annual
77565,DFDS,,Denmark,510021,DK0060655629,2021-03-23 00:00:00,1506648,Annual
77566,DFDS,,Denmark,510021,DK0060655629,2020-06-04 00:00:00,1436349,Annual
77567,DFDS,,Denmark,510021,DK0060655629,2019-07-01 00:00:00,1346157,Special
77568,DFDS,,Denmark,510021,DK0060655629,2019-03-26 00:00:00,1285143,Annual
77569,DFDS,,Denmark,510021,DK0060655629,2018-05-14 00:00:00,1229158,Special
77570,DFDS,,Denmark,510021,DK0060655629,2018-03-19 00:00:00,1195873,Annual
77571,DFDS,,Denmark,510021,DK0060655629,2017-03-21 00:00:00,1110982,Annual
77572,DFDS,,Denmark,510021,DK0060655629,2016-03-31 00:00:00,1023828,Annual
77573,DFDS,,Denmark,510021,DK0060655629,2015-09-17 00:00:00,998029,Special
77574,DFDS,,Denmark,510021,DK0060655629,2015-03-24 00:00:00,936169,Annual
77575,DFDS,,Denmark,510021,DK0060655629,2014-11-19 00:00:00,925754,Special
78367,DNORD,,Denmark,540044,DK0060083210,2025-03-21 00:00:00,1928684,Extraordinary Shareholders
78368,DNORD,,Denmark,540044,DK0060083210,2025-03-12 00:00:00,1928652,Annual
78369,DNORD,,Denmark,540044,DK0060083210,2024-03-19 00:00:00,1822090,Extraordinary Shareholders
78370,DNORD,,Denmark,540044,DK0060083210,2024-03-12 00:00:00,1822089,Annual
78371,DNORD,,Denmark,540044,DK0060083210,2023-03-21 00:00:00,1714996,Extraordinary Shareholders
78372,DNORD,,Denmark,540044,DK0060083210,2023-03-09 00:00:00,1714986,Annual
78373,DNORD,,Denmark,540044,DK0060083210,2022-04-06 00:00:00,1615228,Extraordinary Shareholders
78374,DNORD,,Denmark,540044,DK0060083210,2022-03-24 00:00:00,1608780,Annual
78375,DNORD,,Denmark,540044,DK0060083210,2021-04-06 00:00:00,1507961,Special
78376,DNORD,,Denmark,540044,DK0060083210,2021-03-25 00:00:00,1507957,Annual
78377,DNORD,,Denmark,540044,DK0060083210,2020-06-23 00:00:00,1439599,Special
78378,DNORD,,Denmark,540044,DK0060083210,2020-06-12 00:00:00,1403225,Annual
78379,DNORD,,Denmark,540044,DK0060083210,2019-04-11 00:00:00,1286639,Annual
78380,DNORD,,Denmark,540044,DK0060083210,2018-12-12 00:00:00,1281761,Special
78381,DNORD,,Denmark,540044,DK0060083210,2018-04-12 00:00:00,1191464,Annual
78382,DNORD,,Denmark,540044,DK0060083210,2017-04-05 00:00:00,1113122,Annual
78383,DNORD,,Denmark,540044,DK0060083210,2014-05-28 00:00:00,884748,Special
78384,DNORD,,Denmark,540044,DK0060083210,2014-04-23 00:00:00,831215,Annual
78385,DNORD,,Denmark,540044,DK0060083210,2013-04-24 00:00:00,757828,Annual
78431,DO,,Germany,3428242,DE000BEAU1Y4,2026-02-26 00:00:00,2034778,Annual
78432,DO,,Germany,3428242,DE000BEAU1Y4,2025-02-19 00:00:00,1921359,Annual
78556,DOU,,Germany,3428242,DE000BEAU1Y4,2026-02-26 00:00:00,2034778,Annual
78557,DOU,,Germany,3428242,DE000BEAU1Y4,2025-02-19 00:00:00,1921359,Annual
78685,DRLCO,,Denmark,3298523,DK0061135753,2022-04-06 00:00:00,1618588,Annual
78686,DRLCO,,Denmark,3298523,DK0061135753,2021-04-08 00:00:00,1516019,Annual
78687,DRLCO,,Denmark,3298523,DK0061135753,2020-04-02 00:00:00,1384738,Annual
78828,DSTKF.E,,Türkiye,3346169,TREDSTF00012,2026-03-25 00:00:00,2043455,Annual
78829,DSV,,Denmark,503249,DK0060079531,2026-03-19 00:00:00,2038364,Annual
78830,DSV,,Denmark,503249,DK0060079531,2025-03-20 00:00:00,1924141,Annual
78831,DSV,,Denmark,503249,DK0060079531,2024-03-14 00:00:00,1820613,Annual
78832,DSV,,Denmark,503249,DK0060079531,2023-03-16 00:00:00,1714247,Annual
78833,DSV,,Denmark,503249,DK0060079531,2022-11-22 00:00:00,1693906,Extraordinary Shareholders
78834,DSV,,Denmark,503249,DK0060079531,2022-03-17 00:00:00,1606776,Annual
78835,DSV,,Denmark,503249,DK0060079531,2021-09-08 00:00:00,1570047,Extraordinary Shareholders
78836,DSV,,Denmark,503249,DK0060079531,2021-03-15 00:00:00,1503692,Annual
78837,DSV,,Denmark,503249,DK0060079531,2020-03-16 00:00:00,1393993,Annual
78838,DSV,,Denmark,503249,DK0060079531,2019-09-24 00:00:00,1362417,Special
78839,DSV,,Denmark,503249,DK0060079531,2019-05-27 00:00:00,1334479,Special
78840,DSV,,Denmark,503249,DK0060079531,2019-03-15 00:00:00,1275578,Annual
78841,DSV,,Denmark,503249,DK0060079531,2018-03-08 00:00:00,1179369,Annual
78842,DSV,,Denmark,503249,DK0060079531,2017-03-09 00:00:00,1110850,Annual
78843,DSV,,Denmark,503249,DK0060079531,2016-03-10 00:00:00,1020731,Annual
78844,DSV,,Denmark,503249,DK0060079531,2015-03-12 00:00:00,936156,Annual
78845,DSV,,Denmark,503249,DK0060079531,2014-03-14 00:00:00,838921,Annual
78846,DSV,,Denmark,503249,DK0060079531,2013-03-21 00:00:00,761819,Annual
78907,DTL,,Australia,515916,AU000000DTL4,2025-10-29 00:00:00,2010295,Annual
78908,DTL,,Australia,515916,AU000000DTL4,2024-10-30 00:00:00,1897631,Annual
78909,DTL,,Australia,515916,AU000000DTL4,2023-10-31 00:00:00,1790527,Annual
78910,DTL,,Australia,515916,AU000000DTL4,2022-10-27 00:00:00,1685624,Annual
78911,DTL,,Australia,515916,AU000000DTL4,2021-10-28 00:00:00,1570878,Annual
78912,DTL,,Australia,515916,AU000000DTL4,2020-11-12 00:00:00,1470755,Annual
78921,DTR,,Australia,606372,AU000000DTR1,2026-03-20 00:00:00,2042183,Special
79056,DWSN,,United States,40682,US2393591027,2015-02-09 00:00:00,935665,Special
79355,ECASA,,France,558426,FR0010099515,2020-12-30 00:00:00,1487850,Special
79356,ECASA,,France,558426,FR0010099515,2020-06-05 00:00:00,1428248,Annual/Special
79357,ECASA,,France,558426,FR0010099515,2019-06-06 00:00:00,1328808,Annual/Special
79358,ECASA,,France,558426,FR0010099515,2018-06-12 00:00:00,1233526,Annual/Special
79359,ECASA,,France,558426,FR0010099515,2017-06-15 00:00:00,1135289,Annual/Special
79360,ECASA,,France,558426,FR0010099515,2016-06-13 00:00:00,1049586,Annual
79374,ECI,,Canada,539736,CA29269C2076,2018-09-24 00:00:00,1259003,Special
79375,ECI,,Canada,539736,CA29269C2076,2018-04-26 00:00:00,1195731,Annual
79376,ECI,,Canada,539736,CA29269C2076,2017-05-01 00:00:00,1106225,Annual/Special
80278,ELTON,,Greece,550038,GRS397003005,2018-06-20 00:00:00,1229117,Annual
80279,ELTON,,Greece,550038,GRS397003005,2017-06-28 00:00:00,1141994,Annual
80280,ELTON,,Greece,550038,GRS397003005,2016-06-29 00:00:00,1042570,Annual
80281,ELTON,,Greece,550038,GRS397003005,2015-06-24 00:00:00,958191,Annual
80282,ELTON,,Greece,550038,GRS397003005,2014-06-18 00:00:00,896475,Annual
81191,EQB,,Canada,553789,CA26886R1047,2026-04-08 00:00:00,2035238,Annual
81216,EQIX,,United States,524036,US29444U7000,2025-05-21 00:00:00,1953740,Annual
81217,EQIX,,United States,524036,US29444U7000,2024-05-23 00:00:00,1849895,Annual
81218,EQIX,,United States,524036,US29444U7000,2023-05-25 00:00:00,1743168,Annual
81219,EQIX,,United States,524036,US29444U7000,2022-05-25 00:00:00,1635857,Annual
81220,EQIX,,United States,524036,US29444U7000,2021-05-26 00:00:00,1531620,Annual
81221,EQIX,,United States,524036,US29444U7000,2020-06-18 00:00:00,1430688,Annual
81222,EQIX,,United States,524036,US29444U7000,2019-05-30 00:00:00,1325928,Annual
81223,EQIX,,United States,524036,US29444U7000,2018-06-07 00:00:00,1232337,Annual
81224,EQIX,,United States,524036,US29444U7000,2017-05-31 00:00:00,1142321,Annual
81225,EQIX,,United States,524036,US29444U7000,2016-06-01 00:00:00,1058846,Annual
81226,EQIX,,United States,524036,US29444U7000,2015-05-27 00:00:00,971614,Annual
81227,EQIX,,United States,524036,US29444U7000,2014-06-04 00:00:00,882923,Annual
81228,EQIX,,United States,524036,US29444U7000,2013-06-05 00:00:00,798980,Annual
82284,EXPRQ,,United States,600838,US30219E2028,2019-06-12 00:00:00,1334142,Annual
82285,EXPRQ,,United States,600838,US30219E2028,2018-06-13 00:00:00,1237088,Annual
82286,EXPRQ,,United States,600838,US30219E2028,2017-06-07 00:00:00,1145972,Annual
82287,EXPRQ,,United States,600838,US30219E2028,2016-06-08 00:00:00,1063164,Annual
82288,EXPRQ,,United States,600838,US30219E2028,2015-06-10 00:00:00,976214,Annual
82289,EXPRQ,,United States,600838,US30219E2028,2014-06-12 00:00:00,886145,Annual
82290,EXPRQ,,United States,600838,US30219E2028,2013-06-06 00:00:00,801523,Annual
83033,FENER.E,,Türkiye,553271,TREFBAH00019,2026-03-23 00:00:00,2043567,Special
83815,FLS,,Denmark,510289,DK0010234467,2026-03-24 00:00:00,2040314,Annual
83816,FLS,,Denmark,510289,DK0010234467,2025-04-02 00:00:00,1929468,Annual
83817,FLS,,Denmark,510289,DK0010234467,2024-04-10 00:00:00,1833022,Annual
83818,FLS,,Denmark,510289,DK0010234467,2023-03-29 00:00:00,1718163,Annual
83819,FLS,,Denmark,510289,DK0010234467,2022-03-30 00:00:00,1614145,Annual
83820,FLS,,Denmark,510289,DK0010234467,2021-08-26 00:00:00,1566766,Extraordinary Shareholders
83821,FLS,,Denmark,510289,DK0010234467,2021-03-24 00:00:00,1506312,Annual
83822,FLS,,Denmark,510289,DK0010234467,2020-06-26 00:00:00,1384743,Annual
83823,FLS,,Denmark,510289,DK0010234467,2019-03-27 00:00:00,1291534,Annual
83824,FLS,,Denmark,510289,DK0010234467,2018-04-05 00:00:00,1195874,Annual
83825,FLS,,Denmark,510289,DK0010234467,2017-03-30 00:00:00,1111929,Annual
83826,FLS,,Denmark,510289,DK0010234467,2016-04-05 00:00:00,1023832,Annual
83827,FLS,,Denmark,510289,DK0010234467,2015-03-26 00:00:00,936182,Annual
83828,FLS,,Denmark,510289,DK0010234467,2014-03-27 00:00:00,849959,Annual
83829,FLS,,Denmark,510289,DK0010234467,2013-04-05 00:00:00,759294,Annual
83840,FLU,,Denmark,503815,DK0010218189,2018-08-09 00:00:00,1254878,Annual
83841,FLU,,Denmark,503815,DK0010218189,2017-08-16 00:00:00,1165122,Annual
